title,type,genres,releaseYear,imdbAverageRating,imdbNumVotes,availableCountries
The Falling,movie,"Drama, Mystery, Thriller",2014.0,5.3,8308.0,"AT, CH, DE, DK, ES, FI, FR, JP, NO, SE, SV, US"
All the Old Knives,movie,"Mystery, Thriller",2022.0,6.1,29823.0,"AD, AE, AG, AL, AO, AR, AT, AU, BA, BB, BE, BF, BG, BH, BM, BO, BR, BS, BZ, CA, CD, CH, CI, CL, CM, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GF, GG, GH, GI, GR, GT, GY, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LV, LY, MA, MC, MD, MG, MK, ML, MT, MW, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PG, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SE, SG, SI, SK, SM, SV, TC, TD, TH, TN, TR, TT, TW, TZ, UG, US, UY, VA, VE, YE, ZA, ZM, ZW"
Bone Tomahawk,movie,"Drama, Horror, Western",2015.0,7.1,126795.0,"ES, GB, GG, IT, SM, VA"
#Stuck,movie,"Comedy, Drama, Romance",2014.0,5.6,1289.0,"ES, US"
Dark Star: HR Gigers Welt,movie,"Biography, Documentary",2014.0,6.9,1310.0,ES
The Sea Change,movie,"Comedy, Romance",1998.0,5.0,226.0,"AT, DE, ES, GB, GG, IE"
Tough at the Top,movie,Documentary,1998.0,6.021796563361498,89479.65135996301,"AR, BO, BZ, CL, CO, CR, DO, EC, ES, GT, HN, MX, NI, PA, PE, PY, SV, UY, VE"
The Boss Baby,movie,"Adventure, Animation, Comedy",2017.0,6.3,146323.0,"AD, AE, AG, AL, AO, AR, AU, BA, BB, BE, BF, BG, BH, BM, BO, BR, BS, BZ, CA, CD, CH, CI, CL, CM, CO, CR, CY, CZ, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GF, GH, GT, GY, HN, HR, HU, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LT, LV, LY, MA, MC, MD, MG, MK, ML, MT, MW, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PL, PS, PT, PY, QA, RO, RS, SA, SE, SI, SK, SV, TC, TD, TN, TR, TT, TZ, UG, UY, VE, YE, ZA, ZM, ZW"
Burnt,movie,"Comedy, Drama",2015.0,6.6,135854.0,"AR, BO, BR, CL, CO, CR, DO, EC, ES, GB, GG, GI, GT, HN, IE, IN, MX, NI, PA, PE, PY, SV, UY, VE"
Little White Lie,movie,"Biography, Documentary, Drama",2014.0,7.2,975.0,"AO, AR, AU, BE, BF, BO, BR, BZ, CA, CD, CH, CI, CL, CO, CR, DO, EC, ES, FR, GF, GT, HN, MC, MG, ML, MX, MZ, NE, NI, NZ, PA, PE, PF, PY, SN, SV, US, UY, VE"
Me Before You,movie,"Drama, Romance",2016.0,7.4,300892.0,"AD, AE, AG, AR, AT, AU, BB, BH, BO, BR, BZ, CH, CL, CO, CR, DE, DO, DZ, EC, EG, ES, GT, GY, HK, HN, ID, IN, IQ, JM, JO, JP, KW, LB, LC, LI, LY, MA, MX, MY, NI, NZ, OM, PA, PE, PH, PS, PY, QA, SA, SG, SV, TC, TH, TN, TR, TT, TW, US, UY, VE, YE"
Plague,movie,"Drama, Horror, Sci-Fi",2014.0,4.4,2806.0,"ES, GB, GG, IE"
Day of the Mummy,movie,Horror,2014.0,2.6,1028.0,ES
Gutshot Straight,movie,"Crime, Thriller",2014.0,3.6,1910.0,"BE, CA, ES, JP, NL"
Aquaman,movie,"Action, Adventure, Fantasy",2018.0,6.8,531653.0,"AD, AT, BZ, CH, DE, ES, GB, GG, GI, GY, IE, IN, JP, LI, NI"
Thomas vive,movie,"Biography, History",2014.0,6.0,9.0,ES
Vampire Sisters 2: Bats in the Belly,movie,"Adventure, Comedy, Drama",2014.0,5.3,413.0,"ES, IT, SM, VA"
Do Not Disturb,movie,Comedy,2014.0,5.7,2999.0,ES
La foresta di ghiaccio,movie,Thriller,2014.0,4.8,593.0,"AO, AT, AU, BE, BF, BR, CA, CD, CH, CM, DE, ES, FR, GB, GG, GY, IE, JP, MG, ML, MW, NL, NZ, PG, PL, PT, SN, US"
The Expendables 4,movie,"Action, Adventure, Thriller",2023.0,4.8,46799.0,"AD, AU, ES, GB, GG, GI, IE, IT, JP, MT, NZ, PL, PT, SM, TR, VA"
The Valdemar Legacy II: The Forbidden Shadow,movie,"Horror, Mystery",2010.0,4.6,1040.0,"AD, ES, FR"
Wild Mongolia,movie,Documentary,2006.0,9.71180649356581,-94239.25537713425,"AR, BO, BZ, CL, CO, CR, DO, EC, ES, GT, HN, MX, NI, PA, PE, PY, SV, US, UY, VE"
Dough,movie,"Comedy, Drama",2015.0,6.2,2038.0,"ES, GB, US"
Murdered,movie,"Crime, Drama, Thriller",2012.0,5.7,284.0,"AG, AO, AR, BB, BO, BR, BZ, CL, CM, CO, CR, DO, EC, ES, GH, GT, GY, HN, JM, KE, LC, MW, MX, MZ, NI, NZ, PA, PE, PG, PL, PT, PY, SV, US, UY, VE"
Finding Hope,movie,"Drama, Family, Romance",2019.0,7.2,97.0,"ES, GB, GG, IS"
Lego DC Comics: Batman Be-Leaguered,movie,"Action, Adventure, Animation",2014.0,6.4,1646.0,"AE, AO, AR, AU, BB, BE, BF, BH, BO, BR, BS, BZ, CA, CD, CI, CL, CM, CO, CR, DK, DO, DZ, EC, EG, ES, FI, FR, GB, GG, GH, GI, GT, GY, HN, HU, ID, IE, IL, IQ, IS, IT, JM, JO, KE, KR, KW, LB, LY, MA, MG, ML, MW, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PG, PH, PL, PS, PT, PY, QA, SA, SE, SG, SV, TD, TH, TN, TT, TW, TZ, UG, UY, VE, YE, ZA, ZM, ZW"
Dark Was the Night,movie,"Drama, Horror, Thriller",2014.0,5.6,11470.0,"CA, ES, IN, NL, US"
Bravetown,movie,"Drama, Music",2015.0,6.1,4449.0,"AT, BE, BR, CH, DE, ES, FR, GB, GF, GG, JP, MX, PF, US"
Don't Breathe,movie,"Crime, Horror, Thriller",2016.0,7.1,311993.0,"AD, ES, FR, GB, GF, GG, GI, IE, MC, PF"
Narcopolis,movie,"Mystery, Sci-Fi, Thriller",2015.0,4.4,1913.0,"BE, BF, CD, CH, CI, ES, FR, GB, GF, GG, MC, MG, ML, NE, PF, SN"
Una,movie,Drama,2016.0,6.2,11805.0,"AR, BO, BZ, CL, CO, CR, DO, EC, ES, GT, HN, MX, NI, PA, PE, PY, SV, UY, VE"
We Are Your Friends,movie,"Drama, Music, Romance",2015.0,6.2,41211.0,"AD, BE, CH, ES, FR, GF, IT, JP, MC, PF, SM, US, VA"
Voice from the Stone,movie,"Drama, Mystery, Thriller",2017.0,5.2,12337.0,"AT, BF, CA, CD, CI, DE, ES, FR, GB, GF, GG, IE, IN, JP, MC, MG, ML, NE, PF, SN, US"
The Trust,movie,"Action, Crime, Mystery",2016.0,5.5,21287.0,"AR, BE, BO, BZ, CL, CO, CR, DO, EC, ES, GT, HN, IT, MX, NI, NL, PA, PE, PY, SM, SV, UY, VA, VE"
30 Monedas,movie,"Drama, Horror, Mystery",2014.0,4.5,58.0,ES
Looking for Mr. Miyagi,movie,"Biography, Documentary, Sport",2014.0,8.1,56.0,"AG, BB, BM, BS, BZ, CM, ES, GH, GI, GY, IS, JM, KE, LC, MW, NG, NZ, PG, PT, TC, TT, UG"
The Opposite Sex,movie,"Comedy, Romance",2014.0,4.5,1258.0,"CA, ES"
Before I Wake,movie,"Drama, Fantasy, Horror",2016.0,6.2,53284.0,"CA, ES, IN"
Out on Parole,movie,Drama,1976.0,5.1,51.0,ES
A Field Full of Secrets,movie,Documentary,2014.0,5.7,223.0,ES
Snowden,movie,"Biography, Crime, Drama",2016.0,7.3,166225.0,"AT, DE, ES"
Dragon Ball Z: Resurrection 'F',movie,"Action, Adventure, Animation",2015.0,7.1,24487.0,"AD, ES, IT, JP, PT, SM, VA"
Ungli,movie,"Crime, Drama, Thriller",2014.0,5.8,4255.0,"AD, AE, AG, AL, AR, AU, BA, BB, BE, BH, BM, BO, BR, BS, CA, CH, CI, CL, CO, CR, CU, DK, DO, DZ, EC, EG, ES, FI, GB, GF, GG, GH, GI, GT, HK, HN, ID, IE, IL, IN, IQ, IS, IT, JM, JO, KE, KR, KW, LB, LC, LI, LY, MA, MC, MD, MK, MX, MY, MZ, NE, NG, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PS, PY, QA, RS, SA, SE, SG, SM, SN, SV, TC, TH, TN, TR, TT, TW, UG, US, UY, VA, VE, YE, ZA, ZM"
Numbri Aadmi,movie,"Action, Crime, Drama",1991.0,4.9,34.0,"AT, BE, CH, DE, ES, FI, IN, IT, JP, MY, NL, NO, PH, SE, SM, VA"
The Bélier Family,movie,"Comedy, Drama, Music",2014.0,7.3,30287.0,"ES, IT, JP, SM, VA"
Alpine Lakes - Quiet Beauty,movie,Documentary,2003.0,6.045225149790661,78164.8163643275,"AR, BO, BZ, CL, CO, CR, DO, EC, ES, GT, HN, MX, NI, PA, PE, PY, SV, UY, VE"
Puszta - Land of Salt and Sand,movie,Documentary,2002.0,5.45109311905754,61308.61608421318,"AR, BO, BZ, CL, CO, CR, DO, EC, ES, GT, HN, NI, PA, PE, PY, SV, US, UY, VE"
The Iron Forest,movie,Documentary,1998.0,6.519184312992513,97886.0122246457,"AR, BO, BZ, CL, CO, CR, DO, EC, ES, GT, HN, NI, PA, PE, PY, SV, US, UY, VE"
From Caligari to Hitler: German Cinema in the Age of the Masses,movie,"Biography, Documentary, History",2014.0,7.3,910.0,ES
Ahsaas,movie,"Drama, Romance",1979.0,5.6,59.0,"BE, CH, ES, IN, IT, MY, NL, NO, PH, PL, SE, SM, VA"
Lost: MH370,movie,Documentary,2014.0,5.8,126.0,"AG, AO, AR, AU, BB, BE, BF, BM, BO, BR, BS, BZ, CD, CH, CI, CL, CM, CO, CR, DO, EC, ES, GF, GH, GI, GT, GY, HN, JM, KE, LC, LI, MC, MG, ML, MW, MX, MZ, NE, NG, NI, NZ, PA, PE, PF, PG, PY, SN, SV, TC, TT, UG, US, UY, VE, ZA"
Ithaca,movie,"Drama, War",2015.0,5.5,3213.0,"ES, IN, IT, SM, US, VA"
Kilo Two Bravo,movie,"Biography, Drama, Thriller",2014.0,7.1,14734.0,"BF, BR, CA, CD, DK, ES, FI, GB, GG, IE, MG, ML, NO, SE, SN"
Freeheld,movie,"Biography, Drama, Romance",2015.0,6.6,13432.0,"AD, AR, BO, BR, BZ, CL, CO, CR, DO, EC, ES, GB, GG, GT, HN, IT, MX, NI, PA, PE, PY, SM, SV, US, UY, VA, VE"
The Danish Girl,movie,"Biography, Drama",2015.0,7.1,201746.0,"AG, AR, BB, BM, BO, BR, BS, CL, CO, CR, DO, EC, ES, GT, HN, JM, JP, LC, MX, PA, PE, PY, SV, TC, TT, UY, VE"
Ein Reihenhaus steht selten allein,movie,Comedy,2014.0,6.1,86.0,ES
Summer Camp,movie,Horror,2015.0,5.1,4265.0,"BE, BF, CD, CH, CI, ES, FR, GB, GF, GG, MC, MG, ML, NE, PF, SN"
Ardiente paciencia,movie,"Drama, Romance",1983.0,6.8,155.0,ES
Southpaw,movie,"Drama, Sport",2015.0,7.3,264495.0,"AD, CA, ES, IT, JP, SM, VA"
SK1,movie,"Crime, Drama",2014.0,6.6,2873.0,ES
He Who Dares: Downing Street Siege,movie,"Action, Crime, Thriller",2014.0,2.8,868.0,"AT, BE, DE, ES, GB, GG, IT, NL, SE"
The Master Plan,movie,"Action, Adventure, Comedy",2015.0,5.4,2636.0,"BF, CD, CI, ES, FR, GF, MC, MG, ML, NE, PF, SN"
Last Knights,movie,"Action, Drama, History",2015.0,6.2,46413.0,"AD, CA, ES, GB, GG, IE, IT, SM, US, VA"
Kickboxer: Vengeance,movie,"Action, Crime, Drama",2016.0,4.9,12383.0,"AR, BO, BZ, CL, CO, CR, DO, EC, ES, FR, GB, GG, GT, HN, IN, IT, MX, NI, PA, PE, PY, SM, SV, UY, VA, VE"
Angeli,movie,"Mystery, Romance",2014.0,5.4,249.0,"AT, BF, BR, CD, DE, ES, GB, GG, IT, MG, ML, MZ, NI, SM, SN, US, VA"
Mississippi Grind,movie,"Comedy, Drama",2015.0,6.4,26583.0,"CA, ES, GB, GG, IN, IT, SM, VA"
Wolf Totem,movie,"Adventure, Drama",2015.0,6.6,6328.0,"ES, IN, IT, SM, VA"
Twisted Seduction,movie,"Comedy, Romance, Thriller",2010.0,6.3,313.0,"ES, GB"
Cop Car,movie,"Crime, Thriller",2015.0,6.3,35759.0,"ES, IT, SM, VA"
Die versprochene Braut,movie,"Drama, Romance",2013.0,5.0,54.0,"AD, ES"
Youth,movie,"Comedy, Drama, Music",2015.0,7.3,84835.0,"AR, BO, BR, CL, CO, CR, DO, EC, ES, GT, HN, MX, PA, PE, PY, SV, UY, VE"
Southside with You,movie,"Biography, Drama, History",2016.0,6.3,10210.0,"ES, IT, SM, VA"
The Murder Case of Hana & Alice,movie,"Animation, Comedy, Crime",2015.0,7.1,2424.0,ES
"Prim, el asesinato de la calle del Turco",movie,History,2014.0,6.4,145.0,ES
"Vertrauen ist gut, verlieben ist besser",movie,"Drama, Romance",2014.0,5.8,37.0,"AD, ES"
The Christmas Switch,movie,"Family, Fantasy",2014.0,5.4,449.0,"ES, US"
The Anderssons Rock the Mountains,movie,"Comedy, Family",2014.0,4.1,1238.0,"AR, BO, BR, CL, CO, CR, DK, DO, EC, ES, FI, GT, HN, MX, NI, NO, PA, PE, PY, SE, UY, VE"
Altar,movie,"Horror, Mystery",2014.0,4.9,4284.0,"AT, CA, CH, DE, ES"
André Rieu - Love in Venice,movie,Music,2014.0,7.030809186349415,-44987.72717978336,"AG, AO, AT, BB, BE, BF, BM, BS, BZ, CA, CD, CH, CI, CM, CY, CZ, DE, DK, ES, FI, FR, GB, GF, GG, GH, GI, GR, GY, HR, IE, IT, JM, KE, LC, LI, LT, MC, MD, MG, ML, MW, NE, NG, NL, NO, PF, PG, PL, PT, SE, SI, SK, SM, SN, TC, TT, UG, VA"
Dheepan,movie,"Crime, Drama",2015.0,7.2,17240.0,"ES, IT, SM, VA"
Malacrianza,movie,Drama,2014.0,7.2,92.0,ES
Chic!,movie,"Comedy, Drama",2015.0,5.5,532.0,"AD, ES"
The Boy and the Beast,movie,"Action, Adventure, Animation",2015.0,7.6,27841.0,"AG, AR, BB, BM, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, GT, GY, HN, IT, JM, LC, MX, NI, PA, PE, PY, SM, SV, TC, TT, UY, VA, VE"
Florence Foster Jenkins,movie,"Biography, Comedy, Drama",2016.0,6.8,60507.0,"AD, ES"
Correspondence,movie,"Drama, Romance",2016.0,6.1,4964.0,ES
Kuku Mathur Ki Jhand Ho Gayi,movie,"Comedy, Romance",2014.0,5.3,288.0,"BE, CH, ES, FI, IN, IT, MY, NL, NO, PH, PL, SE, SM, VA"
Zu mir oder zu Dir?,movie,"Comedy, Romance",2014.0,6.1,43.0,"AD, ES"
A Wish Come True,movie,"Comedy, Romance",2015.0,5.6,1424.0,"BE, BF, CA, CD, CH, CI, ES, FR, GF, MC, MG, ML, NE, PF, SN"
Margin of Error,movie,Thriller,2014.0,6.0,46.0,"BR, ES, IT, VA"
The Last: Naruto the Movie,movie,"Action, Adventure, Animation",2014.0,7.6,18487.0,"AD, AG, AR, BB, BE, BF, BM, BO, BR, BS, CA, CD, CH, CI, CL, CO, CR, DO, EC, ES, FR, GF, GT, HN, JM, LC, MC, MG, ML, MX, NE, PA, PE, PF, PY, SN, SV, TC, TT, UY, VE"
Charity,movie,Drama,2016.0,6.8,37.0,"BZ, CU, ES, GY, NI"
Overflow,movie,"Drama, History",2011.0,6.7,13.0,ES
How to Change the World,movie,"Adventure, Biography, Documentary",2015.0,7.5,1310.0,ES
Daddy or Mommy,movie,"Comedy, Drama, Romance",2015.0,6.0,5009.0,"AT, CH, DE, ES, LI, US"
Sweet Bean,movie,Drama,2015.0,7.4,13244.0,"AR, BO, BZ, CL, CO, CR, EC, ES, GT, HN, IT, MX, NI, PA, PE, PY, SM, SV, UY, VA, VE"
Russell Madness,movie,"Family, Sport",2015.0,4.3,740.0,"AG, AO, AR, AT, AU, BB, BE, BF, BM, BO, BR, BS, BZ, CA, CD, CH, CI, CL, CM, CO, CR, DE, DK, DO, EC, ES, FI, FR, GF, GH, GI, GT, GY, HN, IT, JM, KE, LC, LI, MC, MG, ML, MW, MX, MZ, NE, NG, NI, NL, NO, NZ, PA, PE, PF, PG, PL, PT, PY, SE, SK, SN, SV, TC, TT, UG, UY, VE, ZA"
Plato's Reality Machine,movie,"Comedy, Drama, Sci-Fi",2013.0,3.1,159.0,"AU, BM, BZ, CA, CM, ES, GH, GI, GY, IE, KE, LC, MW, NG, NI, NZ, PG, TC, UG, US"
Creative Control,movie,"Drama, Sci-Fi",2015.0,5.4,2301.0,"ES, US"
Sky Sharks,movie,"Comedy, Horror, Sci-Fi",2020.0,3.6,1934.0,"BE, CH, CI, ES, FR, GF, MC, NE, PF, US"
Und in der Mitte der Erde war Feuer,movie,"Biography, Documentary, Family",2013.0,7.9,11.0,"AG, AR, BB, BE, BF, BM, BO, BS, BZ, CD, CH, CI, CL, CM, CO, CR, DO, EC, ES, FR, GB, GF, GG, GH, GI, GT, GY, HN, IE, JM, KE, LC, LI, MC, MG, ML, MW, NE, NG, NI, NZ, PA, PE, PF, PG, PH, PY, SN, SV, TC, TT, UG, UY, VE, ZA"
Ein Sommer in Amalfi,movie,"Comedy, Romance",2013.0,4.8,64.0,"AD, ES"
1944,movie,"Drama, History, War",2015.0,7.0,6493.0,"ES, GB, GG, IE, JP, US"
600 Miles,movie,"Drama, Thriller",2015.0,5.5,2537.0,ES
A Perfect Day,movie,"Comedy, Drama, War",2015.0,6.8,23874.0,"AD, ES, GB, GG, IE, IT, JP, SM, VA"
Double Threat,movie,Thriller,1992.0,4.8,210.0,ES
CERN,movie,Documentary,2013.0,5.8,169.0,"AR, BG, BO, CA, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GB, GG, GR, GT, HN, HU, MX, NI, NZ, PA, PE, PL, PT, PY, SE, SV, UY, VE"
Alexia,movie,"Horror, Short",2013.0,6.2,677.0,ES
You're Ugly Too,movie,"Comedy, Drama",2015.0,6.7,834.0,ES
Marcus,movie,"Documentary, Music",2015.0,7.6,51.0,"AG, AT, BE, BM, BS, BZ, CA, CH, DE, ES, FR, GB, GG, IE, NE, TT"
Pod,movie,"Horror, Mystery, Sci-Fi",2015.0,4.4,3842.0,"AT, CH, DE, ES, IE, US"
Brimstone,movie,"Thriller, Western",2016.0,7.0,46336.0,"AT, BR, CA, DE, ES, IT, SM, US, VA"
The Tribes of Palos Verdes,movie,Drama,2017.0,5.8,2959.0,"AD, AR, BO, BR, CL, CO, CR, DO, EC, ES, GT, HN, MX, PA, PE, PY, SV, UY, VE"
Jason Bourne,movie,"Action, Thriller",2016.0,6.6,247206.0,"AD, AE, AG, AL, AO, AR, AU, BA, BB, BE, BF, BG, BH, BM, BO, BR, BS, BZ, CA, CD, CH, CI, CL, CM, CO, CR, CY, CZ, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GF, GH, GR, GT, GY, HN, HR, HU, IL, IN, IQ, IS, IT, JM, JO, KE, KR, KW, LB, LC, LT, LV, LY, MA, MC, MD, MG, MK, ML, MT, MW, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PL, PS, PT, PY, QA, RO, RS, SA, SE, SI, SK, SV, TC, TD, TN, TR, TT, TZ, UG, UY, VE, YE, ZA, ZM, ZW"
Flocking,movie,"Drama, Thriller",2015.0,6.2,965.0,"AT, AU, BR, CA, CM, DE, ES, GB, GG, GY, IE, IT, JP, MW, MZ, NI, NZ, PG, PT, SM, US, VA"
Hacksaw Ridge,movie,"Biography, Drama, History",2016.0,8.1,619462.0,"AD, CU, ES, FR, GF, GY, IT, MC, NI, PF, PL, SM, VA"
Aurora Teagarden Mystery: A Bone to Pick,movie,"Crime, Drama, Mystery",2015.0,6.6,2664.0,"AR, BE, BF, BO, BZ, CA, CD, CH, CI, CL, CO, CR, DO, EC, ES, FR, GF, GT, HN, IT, MC, MG, ML, MX, NE, NI, PA, PE, PF, PY, SM, SN, SV, UY, VA, VE"
Neighbors 2: Sorority Rising,movie,Comedy,2016.0,5.7,132741.0,"BR, BZ, ES, GB, GG, GY, IE, NI"
Journey to Space,movie,"Adventure, Documentary, Sci-Fi",2015.0,6.5,888.0,ES
Lonesome Dove Church,movie,"History, Western",2014.0,5.3,456.0,"AT, CH, DE, ES, GB, GG, IE"
Nothing in Return,movie,Drama,2015.0,6.5,2759.0,"AD, ES"
Pound of Flesh,movie,"Action, Thriller",2015.0,5.1,7209.0,"AR, BE, BO, BR, CH, CI, CL, CO, CR, DO, EC, ES, GH, GT, HN, KE, MC, MX, NE, NG, NI, PA, PE, PY, SV, UG, US, UY, VE, ZA"
Liza the Fox-Fairy,movie,"Comedy, Fantasy, Romance",2015.0,7.5,9753.0,ES
El embajador de la India,movie,Comedy,1987.0,6.4,143.0,"AR, BO, CL, CR, DO, EC, ES, GT, HN, NI, PA, PE, PY, SV, UY, VE"
Skin Trade,movie,"Action, Crime, Thriller",2014.0,5.6,8694.0,"ES, IT"
The Secret Life of Pets,movie,"Adventure, Animation, Comedy",2016.0,6.5,223100.0,"AD, AE, AG, AL, AO, AR, AU, BA, BB, BE, BF, BG, BH, BM, BO, BR, BS, BZ, CA, CD, CH, CI, CL, CM, CO, CR, CY, CZ, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GF, GH, GT, GY, HN, HR, HU, IL, IN, IQ, IS, IT, JM, JO, KE, KR, KW, LB, LC, LT, LV, LY, MA, MC, MD, MG, MK, ML, MT, MW, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PG, PL, PS, PT, PY, QA, RO, RS, SA, SE, SI, SK, SV, TC, TD, TN, TR, TT, TZ, UG, UY, VE, YE, ZA, ZM, ZW"
La espina de Dios,movie,History,2015.0,5.7,40.0,"ES, GB, GG, IE"
Sweet Home,movie,Horror,2015.0,5.2,2664.0,"AT, CH, DE, ES, FR, US"
Nele in Berlin,movie,Comedy,2015.0,5.9,70.0,ES
Scruff: Cinderella's Carnival,movie,Animation,2009.0,8.941967546505932,58138.05486612698,ES
The Doorman,movie,"Action, Drama, Thriller",2020.0,4.7,8537.0,"AG, AR, AT, BB, BM, BO, BR, BS, BZ, CL, CO, CR, DE, DO, EC, ES, GF, GT, GY, HN, IN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
2.0,movie,"Action, Sci-Fi, Thriller",2018.0,6.0,28337.0,"AE, AG, AL, AO, AR, AU, BA, BB, BF, BH, BM, BO, BR, BS, BZ, CA, CD, CI, CL, CM, CO, CR, CU, DK, DO, DZ, EC, EG, ES, FI, GB, GF, GG, GH, GI, GT, GY, HK, HN, ID, IE, IL, IN, IQ, IT, JM, JO, KE, KR, KW, LB, LC, LY, MA, MG, ML, MW, MX, MY, MZ, NE, NG, NI, NZ, OM, PA, PE, PF, PG, PH, PK, PS, PT, PY, QA, SA, SE, SG, SN, SV, TC, TD, TH, TN, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
Schwägereltern,movie,"Comedy, Drama",2015.0,4.6,32.0,ES
Orphan: First Kill,movie,"Crime, Drama, Horror",2022.0,5.9,49374.0,"AD, AG, AR, BB, BM, BO, BS, BZ, CL, CO, CR, DO, EC, ES, GF, GT, GY, HN, IN, JM, JP, LC, MX, NI, PA, PE, PH, PY, SV, TC, TT, UY, VE"
Borderlands,movie,"Action, Adventure, Comedy",2024.0,4.6,35405.0,"AD, AU, ES, IN, NZ"
Eine Liebe im Herbst,movie,"Drama, Romance",2009.0,4.4,39.0,"AD, ES"
Borat Subsequent Moviefilm,movie,Comedy,2020.0,6.6,157660.0,"AD, AG, AL, AO, AR, AT, AU, BA, BB, BE, BF, BG, BH, BM, BO, BR, BS, BZ, CA, CD, CH, CI, CL, CM, CO, CR, CU, CY, CZ, DE, DK, DO, DZ, EC, EE, ES, FI, FR, GB, GF, GG, GH, GI, GR, GT, GY, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LV, LY, MA, MC, MD, MG, MK, ML, MT, MW, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PG, PH, PK, PL, PS, PT, PY, QA, RO, RS, SE, SG, SI, SK, SM, SN, SV, TC, TD, TH, TN, TT, TW, TZ, UG, US, UY, VA, VE, YE, ZA, ZM, ZW"
Gotti,movie,"Biography, Crime, Drama",2018.0,4.8,17565.0,"AT, AU, CH, DE, ES, IN, IT, LI, SM, US, VA"
Damn Kids,movie,"Drama, History",2017.0,6.8,227.0,ES
Pharaoh's War,movie,"Action, Adventure, Thriller",2019.0,3.0,736.0,"AE, AU, BE, BH, CH, CI, DZ, EG, ES, FR, GB, GF, GG, IE, IN, IQ, IT, JO, JP, KW, LB, LY, MA, MC, NE, NL, NZ, OM, PF, QA, SA, SM, TN, US, VA, YE"
Disorder,movie,"Drama, Thriller",2015.0,6.2,6814.0,"DK, ES, FI, IT, NO, SE, SM, VA"
Standing Tall,movie,Drama,2015.0,6.9,3915.0,"ES, IT, SM, VA"
Human Animals,movie,"Drama, Horror, Thriller",2020.0,5.6,689.0,"AD, AG, AL, AO, AR, AT, AU, BA, BB, BF, BM, BO, BR, BS, BZ, CA, CD, CH, CI, CL, CM, CO, CR, CU, DE, DO, EC, ES, FI, GB, GF, GG, GH, GI, GT, GY, HN, IE, JM, JP, KE, LC, MC, MD, MG, MK, ML, MW, MX, MZ, NE, NG, NI, NL, NZ, PA, PE, PF, PT, PY, RO, RS, SM, SN, SV, TC, TD, TT, TZ, UG, UY, VA, VE, ZA, ZM, ZW"
The Girl King,movie,"Biography, Drama, History",2015.0,5.9,4555.0,"AU, ES, NZ, US"
La manzana de oro,movie,"Comedy, Drama",2022.0,5.4,82.0,"AD, ES"
Ellipsis,movie,Thriller,2024.0,6.0,288.0,"AD, ES"
Shut In,movie,"Drama, Horror, Mystery",2016.0,4.8,15210.0,ES
In the Grayscale,movie,"Drama, Romance",2015.0,6.4,2822.0,"AR, BE, BO, BZ, CH, CL, CO, CR, DO, EC, ES, FR, GT, HN, NI, PA, PE, PY, SV, UY, VE"
Tu madre o la mía,movie,Comedy,2024.0,3.9,110.0,"AD, ES"
Mala persona,movie,"Comedy, Drama",2024.0,5.3,233.0,"AD, ES"
La reina del convento,movie,Comedy,2024.0,3.3,39.0,ES
Killer Babes,movie,"Comedy, Crime, Thriller",2024.0,3.5,251.0,"AD, AE, AG, AL, AR, AT, AU, BA, BB, BE, BH, BM, BO, BR, BS, CA, CH, CI, CL, CO, CR, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GF, GG, GH, GI, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LV, LY, MA, MC, MD, MK, MT, MX, MY, MZ, NE, NG, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SE, SG, SM, SV, TC, TH, TN, TR, TT, TW, UG, US, UY, VA, VE, YE, ZA, ZM"
Terra Formars,movie,"Action, Horror, Sci-Fi",2016.0,4.7,3464.0,"ES, JP"
Ashby,movie,"Comedy, Crime, Drama",2015.0,6.4,16324.0,"ES, FR, GF, IT, PF, SM, VA"
