title,type,genres,releaseYear,imdbAverageRating,imdbNumVotes,availableCountries
The Holiday,movie,"Comedy, Romance",2006.0,7.0,335162.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BO, BR, BY, BZ, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IQ, IS, IT, JM, JO, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TH, TN, TR, TT, TW, TZ, UA, UG, UY, VE, YE, ZA, ZM, ZW"
Secret Window,movie,"Drama, Mystery, Thriller",2004.0,6.5,213500.0,"AD, AT, AZ, BE, BY, CH, DE, EE, ES, IT, KR, LI, LT, LU, LV, MC, MD, MT, NL, PL, SM, UA"
Free Willy,movie,"Adventure, Drama, Family",1993.0,6.0,84867.0,"AD, BE, ES, PT"
The Island,movie,"Action, Sci-Fi, Thriller",2005.0,6.8,331949.0,"AD, ES, JP, PT"
Hostel,movie,Horror,2005.0,5.9,195369.0,"AD, AG, AR, AT, BB, BO, BR, BZ, CH, CL, CO, CR, CU, DE, DO, DZ, EC, ES, FR, GF, GT, HN, IN, IT, JM, LC, LI, LU, MC, MT, MU, MX, NI, PA, PE, PF, PK, PY, SM, SV, TC, TN, TT, UY, VE"
The Mummy Returns,movie,"Action, Adventure, Fantasy",2001.0,6.4,353247.0,"AD, AE, AT, AZ, BH, BR, BY, CH, CY, DE, DZ, EG, ES, IL, IN, IQ, IT, JO, JP, KR, KW, LB, LI, LU, LY, MA, MC, MD, OM, PK, PS, PT, QA, SA, SM, TD, TN, TR, UA, YE"
Footloose,movie,"Drama, Music, Romance",1984.0,6.6,96243.0,"AZ, BY, ES, LT, LV, NZ, UA"
The Devil's Advocate,movie,"Drama, Fantasy, Mystery",1997.0,7.5,414024.0,"AD, AT, BE, CH, CI, CV, CY, DE, ES, GH, KE, LI, LU, MU, MZ, NG, PT, SN, TR, ZM"
Transformers,movie,"Action, Adventure, Sci-Fi",2007.0,7.1,688289.0,"AD, AE, AG, AL, AO, AR, AT, AU, BA, BB, BE, BG, BH, BO, BR, BZ, CH, CI, CL, CM, CO, CR, CV, CZ, DE, DK, DO, DZ, EC, EG, ES, FI, FJ, FR, GF, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IL, IN, IQ, IS, IT, JM, JO, KE, KR, KW, LB, LC, LI, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
The Karate Kid,movie,"Action, Drama, Family",1984.0,7.3,253040.0,"AD, BE, CH, EE, ES, GB, GF, GG, GI, IE, IL, IT, JP, LT, LV, MC, MT, NZ, PT, SM, TR, US"
Open Your Eyes,movie,"Drama, Mystery, Sci-Fi",1997.0,7.7,74462.0,ES
Memoirs of a Geisha,movie,"Drama, Romance",2005.0,7.3,164397.0,"AD, AE, AL, AT, BA, BE, BG, BH, CA, CH, CY, CZ, DE, DZ, EE, EG, ES, FR, GF, GR, HR, IQ, IS, IT, JO, KW, LB, LI, LT, LU, LV, LY, MA, MC, ME, MK, MT, MU, NL, NZ, OM, PF, PS, PT, QA, RS, SA, SI, SK, SM, TN, TR, YE"
The Sea Inside,movie,"Biography, Drama",2004.0,8.0,86291.0,ES
The Amazing Spider-Man,movie,"Action, Adventure, Sci-Fi",2012.0,6.9,720457.0,"AD, AE, AG, AL, AR, AT, AU, BA, BB, BE, BG, BH, BM, BO, BR, BS, BZ, CH, CL, CO, CR, CU, CY, CZ, DE, DO, DZ, EC, EG, ES, FJ, FR, GF, GR, GT, HK, HN, HR, HU, ID, IL, IN, IQ, JM, JO, JP, KR, KW, LB, LC, LI, LU, LY, MA, MC, ME, MK, MT, MU, MX, MY, NI, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SG, SI, SK, SV, TC, TH, TN, TR, TT, TW, UY, VE, YE"
The Others,movie,"Horror, Mystery, Thriller",2001.0,7.6,403532.0,"ES, KR"
Zodiac,movie,"Crime, Drama, Mystery",2007.0,7.7,620700.0,"AD, BA, BE, BG, CZ, DK, ES, FI, HR, HU, MD, ME, MK, NO, PL, PS, PT, RO, RS, SE, SI, SK"
A Perfect Murder,movie,"Crime, Drama, Thriller",1998.0,6.6,94089.0,"AD, ES, PT"
The Constant Gardener,movie,"Drama, Mystery, Romance",2005.0,7.3,150870.0,"AD, AG, AR, AT, AU, BB, BE, BM, BO, BS, BZ, CH, CL, CO, CR, CU, DE, DO, EC, ES, GT, HN, JM, KR, LC, LU, MX, NI, NL, NZ, PA, PE, PT, PY, SV, TC, TT, UY, VE"
Hard Target,movie,"Action, Crime, Thriller",1993.0,6.2,58134.0,"AD, AO, BE, CA, CH, CI, CM, CV, DK, ES, FI, FR, GF, GH, GQ, IS, KE, LU, MC, MG, ML, MU, MZ, NE, NG, NL, NO, PF, PT, SC, SE, SN, TZ, UG, ZA, ZM, ZW"
Rush Hour,movie,"Action, Comedy, Crime",1998.0,7.0,304218.0,"AD, CA, ES, GB, GG, IE, IN, KR, PT"
The Golden Compass,movie,"Adventure, Family, Fantasy",2007.0,6.1,199076.0,"AD, BE, CH, ES, FR, GF, LU, MC, PF, PT"
Closer,movie,"Drama, Romance",2004.0,7.2,240995.0,"AD, AE, AL, AO, AU, BA, BE, BG, BH, CA, CH, CI, CM, CV, CY, CZ, DZ, EE, EG, ES, FR, GF, GH, GQ, GR, HR, HU, IL, IQ, IT, JO, JP, KE, KW, LB, LT, LU, LV, LY, MA, MC, ME, MG, MK, ML, MT, MU, MZ, NE, NG, NZ, OM, PF, PS, PT, QA, RO, RS, SA, SC, SI, SK, SM, SN, TN, TZ, UG, US, YE, ZA, ZM, ZW"
The Wounded Man,movie,"Crime, Drama, Romance",1983.0,6.6,1367.0,"BG, CY, CZ, DK, EE, ES, FI, GR, HR, HU, IS, IT, LI, LT, LV, MT, NL, NO, PT, RO, SE, SI, SK"
Tie Me Up! Tie Me Down!,movie,"Comedy, Crime, Drama",1989.0,7.0,32794.0,ES
The Game,movie,"Drama, Mystery, Thriller",1997.0,7.7,443207.0,"AD, AE, AG, AL, AO, AT, AZ, BA, BG, BH, BM, BO, BS, BY, BZ, CA, CH, CI, CR, CU, CV, CY, CZ, DO, DZ, EC, EE, EG, ES, FJ, FR, GF, GG, GH, GI, GR, GT, HK, HN, HR, HU, ID, IL, IN, IQ, JM, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MY, MZ, NG, NZ, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SG, SI, SK, SN, SV, TC, TH, TW, TZ, UA, UY, VE, ZM, ZW"
The Other Side of the Bed,movie,"Comedy, Drama, Musical",2002.0,6.4,5895.0,"AD, ES"
Addams Family Values,movie,"Comedy, Fantasy",1993.0,6.8,114936.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BO, BR, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CV, CZ, DE, DK, DO, DZ, EC, EG, ES, FI, FJ, FR, GB, GF, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TZ, UA, UG, UY, VE, YE, ZA, ZM, ZW"
As Good as It Gets,movie,"Comedy, Drama, Romance",1997.0,7.7,324858.0,"AD, AZ, BE, BY, CA, EE, ES, LT, LV, MD, UA"
The Addams Family,movie,"Comedy, Fantasy",1991.0,6.9,188179.0,"AD, AE, AG, AL, AO, AR, AT, AU, BA, BB, BE, BG, BH, BO, BR, BZ, CA, CH, CI, CL, CM, CO, CR, CV, CZ, DE, DK, DO, DZ, EC, EG, ES, FI, FJ, FR, GB, GF, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TD, TH, TN, TR, TT, TZ, UG, UY, VE, YE, ZA, ZM, ZW"
Experiment in Evil,movie,"Drama, Horror, Sci-Fi",1959.0,6.5,1335.0,"BG, CY, CZ, DK, EE, ES, FI, GR, HR, HU, IS, IT, LI, LT, LV, MT, NL, NO, PT, RO, SE, SI, SK"
Gangs of New York,movie,"Crime, Drama",2002.0,7.5,481996.0,"DK, ES, FI, GB, GI, IE, IS, MT, NO, PT, SE"
The Hero,movie,"Drama, Sport",1970.0,5.2,204.0,"AT, BE, BG, CH, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IS, IT, LI, LT, LU, LV, MT, NL, NO, PL, PT, RO, SE, SI, SK"
"Girl, Interrupted",movie,"Biography, Drama",1999.0,7.3,219249.0,"AD, BE, CA, CY, DZ, ES, FR, GF, GR, IL, IS, IT, LU, MA, MC, MT, MU, PF, PT, SM, TN, TR"
Objective 500 Million,movie,"Crime, Drama, Thriller",1966.0,6.1,274.0,"BG, CY, CZ, DK, EE, ES, FI, GR, HR, HU, IS, IT, LI, LT, LV, MT, NO, PT, RO, SE, SI, SK"
Dark Blue Almost Black,movie,"Comedy, Drama, Romance",2006.0,7.1,8699.0,ES
Beetlejuice,movie,"Comedy, Fantasy",1988.0,7.5,393539.0,"AD, ES, GB, GG, IE, PT"
Law of Desire,movie,"Comedy, Drama, Thriller",1987.0,7.1,14533.0,"AG, AR, BB, BO, BR, BZ, CL, CO, CR, CU, DO, EC, ES, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Blow,movie,"Biography, Crime, Drama",2001.0,7.5,279326.0,"AD, AU, CH, ES, IT, JP, NL, NZ, PT, SM"
Tell Her That I Love Her,movie,"Drama, Mystery, Romance",1977.0,6.6,702.0,"BG, CY, CZ, DK, EE, ES, FI, GR, HR, HU, IS, IT, LI, LT, LV, MT, NL, NO, PT, RO, SE, SI, SK"
Women on the Verge of a Nervous Breakdown,movie,"Comedy, Drama",1988.0,7.5,47787.0,"AG, AR, BB, BO, BR, BZ, CL, CO, CR, CU, DO, EC, ES, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Scream,movie,"Horror, Mystery",1996.0,7.4,408116.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BO, BR, BY, BZ, CH, CI, CL, CM, CO, CR, CV, CZ, DE, DK, DO, DZ, EC, EG, ES, FI, FR, GB, GF, GH, GI, GQ, GR, GT, HN, HR, HU, IE, IL, IN, IQ, IS, IT, JM, JO, KE, KR, KW, LB, LC, LI, LT, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SI, SK, SM, SN, SV, TC, TD, TN, TR, TT, TZ, UA, UG, UY, VE, YE, ZA, ZM, ZW"
Scream 2,movie,"Horror, Mystery",1997.0,6.3,218333.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BO, BR, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CV, CZ, DE, DK, DO, DZ, EC, EG, ES, FI, FR, GF, GH, GI, GQ, GR, GT, HN, HR, HU, IL, IN, IQ, IS, IT, JM, JO, KE, KR, KW, LB, LC, LI, LT, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SI, SK, SM, SN, SV, TC, TD, TN, TR, TT, TZ, UA, UG, UY, VE, YE, ZA, ZM, ZW"
Scream 3,movie,"Horror, Mystery",2000.0,5.7,170418.0,"AE, AL, AU, AZ, BA, BG, BH, BY, CA, CH, CZ, DK, DZ, EG, ES, FI, GI, GR, HR, HU, IL, IN, IQ, IS, IT, JO, KR, KW, LB, LI, LT, LV, LY, MA, MD, ME, MK, MT, NO, NZ, OM, PK, PL, PS, PT, QA, RO, RS, SA, SE, SI, SK, SM, TN, TR, UA, YE"
Kal Ho Naa Ho,movie,"Comedy, Drama, Musical",2003.0,7.9,77324.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
The Other One's Mug,movie,Comedy,1979.0,6.0,325.0,"BG, CZ, DK, ES, GR, HU, IS, IT, LV, NO, PT, RO, SE, SI, SK"
La garce,movie,"Crime, Drama, Thriller",1984.0,5.3,261.0,"BG, CZ, DK, EE, ES, FI, GR, HR, HU, IS, IT, LT, LV, MT, NL, NO, PT, RO, SE, SI, SK"
The Flower of My Secret,movie,"Comedy, Drama",1995.0,7.0,13088.0,"AG, AR, BB, BO, BR, BZ, CL, CO, CR, CU, DO, EC, ES, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Atonement,movie,"Drama, Mystery, Romance",2007.0,7.8,306601.0,"AD, AL, AT, AZ, BA, BE, BG, BY, CH, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, ID, IS, IT, KR, LT, LU, LV, MC, MD, ME, MK, MY, NL, NO, NZ, PF, PH, PL, PT, RO, RS, SE, SI, SK, TH, TR, TW"
Asoka,movie,"Action, Biography, Drama",2001.0,6.4,15547.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
Legends of the Fall,movie,"Drama, Romance, War",1994.0,7.5,188064.0,"AD, AE, AO, AT, BE, BH, BR, CH, CI, CM, CV, CY, DE, DZ, EG, ES, FR, GB, GF, GG, GH, GI, GQ, GR, IE, IQ, JO, JP, KE, KR, KW, LB, LI, LU, LY, MA, MC, MG, ML, MU, MZ, NE, NG, OM, PF, PS, QA, SA, SC, SN, TD, TN, TZ, UG, US, YE, ZA, ZM, ZW"
The Spirit of the Beehive,movie,"Drama, Fantasy",1973.0,7.8,21338.0,ES
The Machinist,movie,"Drama, Thriller",2004.0,7.6,423747.0,ES
Sex and the City,movie,"Comedy, Drama, Romance",2008.0,5.7,129280.0,"AD, BE, ES, GB, GG, IE, JP, KR, PT"
Du bist nicht allein,movie,"Comedy, Drama, Romance",2007.0,6.4,333.0,"AT, BE, BG, CH, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IS, IT, LI, LT, LU, LV, MT, NL, NO, PL, PT, RO, SE, SI, SK"
"Farewell, Friend",movie,"Action, Crime, Drama",1968.0,6.7,4383.0,"BG, CZ, DK, EE, ES, FI, GR, HR, HU, IS, LT, LV, NL, NO, PT, RO, SE, SI, SK"
The Curious Case of Benjamin Button,movie,"Drama, Fantasy, Romance",2008.0,7.8,710976.0,"AD, ES, JP, LI, PT"
Howl's Moving Castle,movie,"Adventure, Animation, Family",2004.0,8.2,469346.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, UY, VE, YE, ZA, ZM, ZW"
The International,movie,"Action, Crime, Drama",2009.0,6.5,101663.0,"AD, AE, AU, AZ, BE, BH, BY, CH, CY, DK, DZ, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GI, GR, HK, ID, IE, IQ, IS, IT, JO, JP, KW, LB, LT, LU, LV, LY, MA, MC, MD, MT, MU, MY, NL, NO, NZ, OM, PF, PH, PS, PT, QA, SA, SE, SG, SM, TH, TN, TR, TW, UA, YE"
American Gangster,movie,"Biography, Crime, Drama",2007.0,7.8,464719.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HN, HR, HU, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SI, SK, SM, SN, SV, TC, TD, TN, TR, TT, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW"
Carry on Screaming!,movie,"Comedy, Horror",1966.0,6.7,6003.0,"BG, CY, CZ, DK, EE, ES, FI, GR, HR, HU, IS, IT, LT, LV, MT, NL, NO, PT, RO, SE, SI, SK"
Rush Hour 3,movie,"Action, Comedy, Crime",2007.0,6.2,187970.0,"AD, CA, ES, FJ, GB, GG, HK, ID, IE, IN, KR, MY, PH, PK, PT, SG, TH, TW"
Rush Hour 2,movie,"Action, Comedy, Crime",2001.0,6.7,245422.0,"AD, CA, ES, GB, GG, IE, IN, KR, PT"
Pumping Iron,movie,"Documentary, Sport",1977.0,7.3,25636.0,"AD, AE, AL, AO, AR, AT, AU, AZ, BE, BG, BH, BO, BR, BY, BZ, CH, CI, CL, CM, CO, CR, CZ, DE, DK, EC, EE, EG, ES, FI, FJ, FR, GF, GH, GQ, GR, GT, HK, HN, HR, HU, ID, IL, IN, IQ, IS, IT, JO, JP, KE, KR, KW, LB, LI, LT, LU, LV, LY, MC, MD, ME, MK, MT, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TH, TR, TW, TZ, UA, UG, UY, VE, YE, ZA, ZM, ZW"
The Polar Express,movie,"Adventure, Animation, Comedy",2004.0,6.6,249945.0,"AD, AU, BA, BG, CZ, ES, HR, HU, KR, MD, ME, MK, NZ, PL, PT, RO, RS, SI, SK"
Nobody Is Perfect,movie,"Comedy, Drama",2006.0,5.8,538.0,ES
Idiot Love,movie,Comedy,2004.0,5.2,537.0,"AT, BE, BG, CH, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IS, IT, LI, LT, LU, LV, MT, NL, NO, PL, PT, RO, SE, SI, SK"
Finder's Fee,movie,"Drama, Thriller",2001.0,6.2,3437.0,"AT, BE, BG, CH, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IS, IT, LT, LU, LV, NL, NO, PL, PT, RO, SE, SI, SK"
Miffo,movie,"Comedy, Drama, Romance",2003.0,5.8,2217.0,"AT, BE, BG, BM, CH, CY, CZ, DE, EE, ES, FR, GB, GF, GG, GI, GR, HR, HU, IE, IS, IT, LI, LT, LU, LV, MT, NL, PF, PL, PT, RO, SI, SK"
Elling,movie,"Comedy, Drama",2001.0,7.5,16066.0,"AT, BE, BG, BM, CH, CY, CZ, DE, EE, ES, FR, GB, GG, GI, GR, HR, HU, IE, IS, LI, LT, LU, LV, MT, NL, PL, PT, RO, SI, SK, TC"
Fracture,movie,"Crime, Drama, Thriller",2007.0,7.2,224140.0,"AD, AU, ES, GB, GG, IE, NZ, PT"
Practical Magic,movie,"Comedy, Drama, Fantasy",1998.0,6.3,98309.0,"AD, ES, PT"
Freddy vs. Jason,movie,"Action, Horror",2003.0,5.7,130464.0,"AD, ES, JP, NL, PT"
The Orphanage,movie,"Drama, Horror, Mystery",2007.0,7.4,166127.0,"AD, ES, TW"
Failure to Launch,movie,"Comedy, Romance",2006.0,5.7,89641.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BO, BR, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CV, CZ, DE, DK, DO, DZ, EC, EG, ES, FI, FJ, FR, GB, GF, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, KE, KR, KW, LB, LC, LI, LT, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TD, TH, TN, TR, TT, TZ, UA, UG, UY, VE, YE, ZA, ZM, ZW"
The Punisher,movie,"Action, Crime, Drama",2004.0,6.4,173689.0,"AD, AL, AO, AT, AU, BA, BE, BG, CH, CI, CM, CV, CY, CZ, DE, DZ, ES, FR, GB, GF, GG, GH, GI, GQ, GR, HR, HU, IE, IL, KE, KR, LI, LU, MA, MC, ME, MG, MK, ML, MT, MU, MZ, NE, NG, NZ, PF, PT, RO, RS, SC, SI, SK, SN, TD, TN, TZ, UG, ZA, ZM, ZW"
Knockaround Guys,movie,"Crime, Drama, Thriller",2001.0,6.1,25166.0,"AD, AU, CA, ES, NZ, PT"
Fun with Dick and Jane,movie,"Comedy, Crime",2005.0,6.2,156849.0,"AD, BE, BR, CA, ES, IN, IS, MT, PK, PL"
"10,000 BC",movie,"Action, Adventure, Drama",2008.0,5.1,136747.0,"AD, CA, ES, PT"
Broken Embraces,movie,"Drama, Romance, Thriller",2009.0,7.2,43207.0,ES
Dark Habits,movie,"Comedy, Drama",1983.0,6.5,8632.0,"AG, AR, BB, BO, BR, BZ, CL, CO, CR, CU, DO, EC, ES, GF, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
What Have I Done to Deserve This?,movie,"Comedy, Drama",1984.0,7.1,11467.0,"AG, AR, BB, BO, BR, BZ, CL, CO, CR, CU, DO, EC, ES, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
High Heels,movie,"Comedy, Drama, Romance",1991.0,7.0,17870.0,"AG, AR, BB, BO, BR, BZ, CL, CO, CR, CU, DO, EC, ES, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Kika,movie,Comedy,1993.0,6.5,15364.0,"AG, AR, BB, BO, BR, BZ, CL, CO, CR, CU, DO, EC, ES, GF, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Welcome to the Sticks,movie,"Comedy, Romance",2008.0,7.1,45809.0,ES
Step Up 2: The Streets,movie,"Drama, Music, Romance",2008.0,6.2,92165.0,"AT, CH, DE, ES, ID, LI, MY, PT, SG, TH"
REC,movie,"Horror, Mystery, Thriller",2007.0,7.4,203551.0,"ES, KR"
Superbad,movie,Comedy,2007.0,7.6,651394.0,"AD, AE, AG, AL, AO, AR, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DK, DO, DZ, EC, EE, ES, FI, GB, GF, GG, GH, GI, GT, HK, HN, HR, HU, ID, IE, IL, IQ, IS, IT, JM, KE, KR, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NG, NI, NL, NO, PA, PE, PF, PL, PS, PT, PY, QA, RS, SA, SC, SE, SI, SK, SN, SV, TC, TH, TT, TW, TZ, US, UY, VE, ZA, ZM, ZW"
Transformers: Revenge of the Fallen,movie,"Action, Adventure, Sci-Fi",2009.0,6.0,436223.0,"AD, AE, AG, AL, AO, AR, AT, AU, BA, BB, BE, BG, BH, BO, BR, BZ, CA, CH, CI, CL, CM, CO, CR, CV, CZ, DE, DK, DO, DZ, EC, EG, ES, FI, FJ, FR, GF, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IL, IN, IQ, IS, IT, JM, JO, KE, KR, KW, LB, LC, LI, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
My Neighbor Totoro,movie,"Animation, Comedy, Family",1988.0,8.1,396078.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, UY, VE, YE, ZA, ZM, ZW"
